Time (sec), Heater 1 (%),Temperature 1 (degC), Energy balance (degC), FOPDT (degC)
3.139657220840454102e+02,2.000000000000000000e+01,3.056599999999999895e+01,3.297773009821503365e+01,3.196762148456371833e+01
3.153095684051513672e+02,2.000000000000000000e+01,3.056599999999999895e+01,3.298674816846067870e+01,3.197911830681810486e+01
3.165839753150939941e+02,2.000000000000000000e+01,3.056599999999999895e+01,3.299519437433809799e+01,3.198990276205639560e+01
3.178890132904052734e+02,2.000000000000000000e+01,3.056599999999999895e+01,3.300373811560331205e+01,3.200082837176074690e+01
3.191839020252227783e+02,2.000000000000000000e+01,3.056599999999999895e+01,3.301211120171689117e+01,3.201155220934820278e+01
3.204770696163177490e+02,2.000000000000000000e+01,3.056599999999999895e+01,3.302037083189361510e+01,3.202214692578733235e+01
3.217689440250396729e+02,2.000000000000000000e+01,3.059900000000000020e+01,3.302852134306851895e+01,3.203261765738371025e+01
3.230950183868408203e+02,2.000000000000000000e+01,3.066300000000000026e+01,3.303678407555673857e+01,3.204324898218731477e+01
3.243501820564270020e+02,2.000000000000000000e+01,3.082400000000000162e+01,3.304450947976243924e+01,3.205320415337345707e+01
3.256007776260375977e+02,2.000000000000000000e+01,3.085600000000000165e+01,3.305211554086264414e+01,3.206302007135894883e+01
3.268487303256988525e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.305961582842388680e+01,3.207271380044114295e+01
3.281574120521545410e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.306738601872831396e+01,3.208277154501819695e+01
3.294124045372009277e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.307474706939291309e+01,3.209231418178550399e+01
3.306877796649932861e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.308213814623019289e+01,3.210191009746105095e+01
3.321561875343322754e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.309053757445479960e+01,3.211283281763400055e+01
3.334919259548187256e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.309807679401012592e+01,3.212265325393479998e+01
3.347181022167205811e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.310491372158281820e+01,3.213157245547091634e+01
3.359951930046081543e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.311195022525021159e+01,3.214076562338564713e+01
3.373254673480987549e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.311918938586359218e+01,3.215023816725515360e+01
3.385872664451599121e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.312597170616822950e+01,3.215912659376785143e+01
3.400316808223724365e+02,2.000000000000000000e+01,3.056599999999999895e+01,3.313363630880309074e+01,3.216918733643706219e+01
3.413795781135559082e+02,2.000000000000000000e+01,3.056599999999999895e+01,3.314069429617524065e+01,3.217846720539813532e+01
3.427222864627838135e+02,2.000000000000000000e+01,3.069500000000000028e+01,3.314763564556085385e+01,3.218760829364972409e+01
3.440151619911193848e+02,2.000000000000000000e+01,3.082400000000000162e+01,3.315423603930508989e+01,3.219631398998544114e+01
3.452957353591918945e+02,2.000000000000000000e+01,3.069500000000000028e+01,3.316069403175157504e+01,3.220484488139881307e+01
3.466314191818237305e+02,2.000000000000000000e+01,3.076000000000000156e+01,3.316734659924560447e+01,3.221364643869140565e+01
3.479242024421691895e+02,2.000000000000000000e+01,3.059900000000000020e+01,3.317370542189144089e+01,3.222207250869329442e+01
3.492133879661560059e+02,2.000000000000000000e+01,3.059900000000000020e+01,3.317996908684870050e+01,3.223038521665074541e+01
3.504675629138946533e+02,2.000000000000000000e+01,3.056599999999999895e+01,3.318598930826794913e+01,3.223838692555718666e+01
3.518069298267364502e+02,2.000000000000000000e+01,3.063100000000000023e+01,3.319233959707349868e+01,3.224684032323040839e+01
3.530825312137603760e+02,2.000000000000000000e+01,3.056599999999999895e+01,3.319831271788285676e+01,3.225480401723083901e+01
3.543419616222381592e+02,2.000000000000000000e+01,3.056599999999999895e+01,3.320413936807250366e+01,3.226258413931411440e+01
3.556637651920318604e+02,2.000000000000000000e+01,3.056599999999999895e+01,3.321017991039747130e+01,3.227066222510218552e+01
3.569302184581756592e+02,2.000000000000000000e+01,3.056599999999999895e+01,3.321589661343034550e+01,3.227831901838071360e+01
3.582121615409851074e+02,2.000000000000000000e+01,3.056599999999999895e+01,3.322161345638795638e+01,3.228598760044637572e+01
3.594906845092773438e+02,2.000000000000000000e+01,3.056599999999999895e+01,3.322724596287633858e+01,3.229355456207725439e+01
3.608317577838897705e+02,2.000000000000000000e+01,3.053399999999999892e+01,3.323308081913660317e+01,3.230140556960346743e+01
3.621235892772674561e+02,2.000000000000000000e+01,3.056599999999999895e+01,3.323863139828790736e+01,3.230888578649955889e+01
3.634132122993469238e+02,2.000000000000000000e+01,3.056599999999999895e+01,3.324410479780692640e+01,3.231627332565051347e+01
3.647361347675323486e+02,2.000000000000000000e+01,3.056599999999999895e+01,3.324965012223213989e+01,3.232376957391150540e+01
3.660145514011383057e+02,2.000000000000000000e+01,3.056599999999999895e+01,3.325494291398382529e+01,3.233093553681713672e+01
3.672915461063385010e+02,2.000000000000000000e+01,3.056599999999999895e+01,3.326016587745266406e+01,3.233801771850483675e+01
3.685822525024414062e+02,2.000000000000000000e+01,3.063100000000000023e+01,3.326538077295094809e+01,3.234509976973215828e+01
3.699075505733489990e+02,2.000000000000000000e+01,3.082400000000000162e+01,3.327066914940706965e+01,3.235229279296844140e+01
3.711964597702026367e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.327574868572480682e+01,3.235921252911133195e+01
3.724874162673950195e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.328077417025860996e+01,3.236606915420367159e+01
3.738157641887664795e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.328588112194307769e+01,3.237304779701357660e+01
3.750809404850006104e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.329068548588873000e+01,3.237962311608205113e+01
3.763711671829223633e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.329552571797040628e+01,3.238625760898872841e+01
3.776733684539794922e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.330035093308202931e+01,3.239288173688297690e+01
3.789957132339477539e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.330518992949708945e+01,3.239953517452894260e+01
3.802805514335632324e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.330983364729166851e+01,3.240593004641571895e+01
3.815551285743713379e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.331438446572565226e+01,3.241220655437587084e+01
3.829008073806762695e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.331912957664695796e+01,3.241876124342964260e+01
3.842039647102355957e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.332366713322147689e+01,3.242503914008548804e+01
3.854970049858093262e+02,2.000000000000000000e+01,3.085600000000000165e+01,3.332811413094458430e+01,3.243120127715489787e+01
3.867949197292327881e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.333252314726706800e+01,3.243732022841869878e+01
3.881977207660675049e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.333722757802070191e+01,3.244385966231972418e+01
3.895238678455352783e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.334161749363937588e+01,3.244997185885316071e+01
3.908334147930145264e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.334589837335704487e+01,3.245594162319053311e+01
3.922098953723907471e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.335034086772515138e+01,3.246214668197305286e+01
3.935271625518798828e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.335453804246736809e+01,3.246801853238774527e+01
3.948629462718963623e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.335874077056581655e+01,3.247390746336860445e+01
3.962159402370452881e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.336294347606769861e+01,3.247980581596198135e+01
3.976323730945587158e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.336728558807874379e+01,3.248590988784599176e+01
3.989459209442138672e+02,2.000000000000000000e+01,3.072800000000000153e+01,3.337126025870236390e+01,3.249150655045743008e+01
4.002625086307525635e+02,2.000000000000000000e+01,3.056599999999999895e+01,3.337519452534331776e+01,3.249705502552743042e+01
4.016226449012756348e+02,2.000000000000000000e+01,3.056599999999999895e+01,3.337920743589938866e+01,3.250272345470717994e+01
4.029540588855743408e+02,2.000000000000000000e+01,3.056599999999999895e+01,3.338308555461492233e+01,3.250821030104146558e+01
4.042790422439575195e+02,2.000000000000000000e+01,3.056599999999999895e+01,3.338689640954339666e+01,3.251361054244347315e+01
4.059726481437683105e+02,2.000000000000000000e+01,3.056599999999999895e+01,3.339169801951453564e+01,3.252042692862388407e+01
4.085233829021453857e+02,2.000000000000000000e+01,3.056599999999999895e+01,3.339878536728832614e+01,3.253051321536931795e+01
4.102789795398712158e+02,2.000000000000000000e+01,3.056599999999999895e+01,3.340356405456782340e+01,3.253733179444545698e+01
4.119649868011474609e+02,2.000000000000000000e+01,3.056599999999999895e+01,3.340807866810177984e+01,3.254378685752868705e+01
4.137909579277038574e+02,2.000000000000000000e+01,3.069500000000000028e+01,3.341288697021559528e+01,3.255067624223979550e+01
4.160594253540039062e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.341874526160967207e+01,3.255909043043883599e+01
4.185046896934509277e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.342491996474109328e+01,3.256798401325805514e+01
4.208621056079864502e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.343073811763582626e+01,3.257638820361013643e+01
4.229426102638244629e+02,2.000000000000000000e+01,3.092099999999999937e+01,3.343576530709458439e+01,3.258366928912990090e+01
4.243626847267150879e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.343913979092400268e+01,3.258856709021751641e+01
4.257856328487396240e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.344247560748488013e+01,3.259341700917859441e+01
4.273072795867919922e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.344599311894683069e+01,3.259854008988452989e+01
4.285239737033843994e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.344876918924603615e+01,3.260258997332341835e+01
4.297377831935882568e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.345150678826081503e+01,3.260658954507889717e+01
4.310023069381713867e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.345432529098303576e+01,3.261071341936116141e+01
4.323232305049896240e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.345723346061737402e+01,3.261497506934333046e+01
4.335370817184448242e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.345987380110489084e+01,3.261885012885513646e+01
4.347844350337982178e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.346255538330404988e+01,3.262279151341590477e+01
4.361278867721557617e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.346540813359382582e+01,3.262699097381045021e+01
4.374506943225860596e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.346818158168082391e+01,3.263108022001293307e+01
4.386719968318939209e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.347071134342883170e+01,3.263481586673149337e+01
4.398569686412811279e+02,2.000000000000000000e+01,3.082400000000000162e+01,3.347313786312969341e+01,3.263840422798693908e+01
4.411513569355010986e+02,2.000000000000000000e+01,3.063100000000000023e+01,3.347575731876594318e+01,3.264228364535877347e+01
4.423790025711059570e+02,2.000000000000000000e+01,3.079200000000000159e+01,3.347821202019207476e+01,3.264592456395912023e+01
4.435945110321044922e+02,2.000000000000000000e+01,3.063100000000000023e+01,3.348061431892540440e+01,3.264949297487805779e+01
4.448581438064575195e+02,2.000000000000000000e+01,3.059900000000000020e+01,3.348308240221655296e+01,3.265316454434104543e+01
4.461983835697174072e+02,2.000000000000000000e+01,3.056599999999999895e+01,3.348566783763163812e+01,3.265701668159199045e+01
4.474183399677276611e+02,2.000000000000000000e+01,3.056599999999999895e+01,3.348799268538760998e+01,3.266048588964924448e+01
4.486320910453796387e+02,2.000000000000000000e+01,3.056599999999999895e+01,3.349027903525728789e+01,3.266390262787405874e+01
4.498330352306365967e+02,2.000000000000000000e+01,3.056599999999999895e+01,3.349251537578038551e+01,3.266724947076468055e+01
4.513672783374786377e+02,2.000000000000000000e+01,3.030900000000000105e+01,3.349533541154920613e+01,3.267147672474847298e+01
4.527870299816131592e+02,2.000000000000000000e+01,3.024399999999999977e+01,3.349790850951364973e+01,3.267534066751463229e+01
4.540048394203186035e+02,2.000000000000000000e+01,3.024399999999999977e+01,3.350008802683760223e+01,3.267861878221313532e+01
4.552504894733428955e+02,2.000000000000000000e+01,3.024399999999999977e+01,3.350229135244615009e+01,3.268193759815671484e+01
4.564349462985992432e+02,2.000000000000000000e+01,3.024399999999999977e+01,3.350436230887288502e+01,3.268506158171771858e+01
4.576314027309417725e+02,2.000000000000000000e+01,3.024399999999999977e+01,3.350643064327937282e+01,3.268818606369285362e+01
4.588418521881103516e+02,2.000000000000000000e+01,3.024399999999999977e+01,3.350849930208198657e+01,3.269131554524371097e+01
4.601065886020660400e+02,2.000000000000000000e+01,3.024399999999999977e+01,3.351063539386041157e+01,3.269455183150154198e+01
4.613057899475097656e+02,2.000000000000000000e+01,3.030900000000000105e+01,3.351263714837648422e+01,3.269758907888364519e+01
4.625219120979309082e+02,2.000000000000000000e+01,3.056599999999999895e+01,3.351464391450178937e+01,3.270063834014096926e+01
4.637230741977691650e+02,2.000000000000000000e+01,3.056599999999999895e+01,3.351660328874265815e+01,3.270361990863339230e+01
4.649687504768371582e+02,2.000000000000000000e+01,3.056599999999999895e+01,3.351861172011427925e+01,3.270668060888689865e+01
4.661470708847045898e+02,2.000000000000000000e+01,3.056599999999999895e+01,3.352048972424671547e+01,3.270954671609345610e+01
4.673400454521179199e+02,2.000000000000000000e+01,3.056599999999999895e+01,3.352236971683061029e+01,3.271241993859647579e+01
4.685982775688171387e+02,2.000000000000000000e+01,3.056599999999999895e+01,3.352432952227292162e+01,3.271541953921881429e+01
4.697831685543060303e+02,2.000000000000000000e+01,3.059900000000000020e+01,3.352615372088422419e+01,3.271821568532129021e+01
4.709920964241027832e+02,2.000000000000000000e+01,3.056599999999999895e+01,3.352799381212071239e+01,3.272104024117466281e+01
4.721734445095062256e+02,2.000000000000000000e+01,3.076000000000000156e+01,3.352977155323225134e+01,3.272377300580294701e+01
4.734660599231719971e+02,2.000000000000000000e+01,3.076000000000000156e+01,3.353169394004987680e+01,3.272673249825006536e+01
4.746601765155792236e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.353344890657768929e+01,3.272943829044180575e+01
4.758853795528411865e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.353522891729159028e+01,3.273218667791627468e+01
4.770990276336669922e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.353697176152218162e+01,3.273488161968565890e+01
4.783612470626831055e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.353876309441602643e+01,3.273765565121256316e+01
4.795655462741851807e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.354045224720641727e+01,3.274027532635885507e+01
4.807837235927581787e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.354214125063538177e+01,3.274289857811125870e+01
4.820973777770996094e+02,2.000000000000000000e+01,3.088899999999999935e+01,3.354394079113836824e+01,3.274569774838866465e+01
4.833556921482086182e+02,2.000000000000000000e+01,3.092099999999999937e+01,3.354564351580387438e+01,3.274835041768132271e+01
4.845895404815673828e+02,2.000000000000000000e+01,3.098499999999999943e+01,3.354729341536739184e+01,3.275092463932055864e+01
4.858049154281616211e+02,2.000000000000000000e+01,3.114600000000000080e+01,3.354889974785112372e+01,3.275343457367770128e+01
4.871010334491729736e+02,2.000000000000000000e+01,3.114600000000000080e+01,3.355059241654709012e+01,3.275608339210791087e+01
4.883531856536865234e+02,2.000000000000000000e+01,3.121099999999999852e+01,3.355220792182893774e+01,3.275861533189542740e+01
